HMC5883L connection successful
MPU6050 connection successful
BMP085 connection successful
t	ax	ay	az	gx	gy	gz	mx	my	mz	temp	press	alt
36361	-90	-118	2000	-46	1	3	-178	-419	-323	7.00	99485.00	154.33
36381	-89	-91	1995	-49	2	-7	-178	-419	-323	7.00	99488.00	154.08
36402	-79	-121	1979	-57	2	-9	-178	-419	-323	7.00	99491.00	153.83
36422	-89	-133	1990	-54	3	3	-178	-419	-323	7.00	99494.00	153.57
36444	-106	-142	1975	-47	1	-1	-178	-418	-324	7.00	99489.00	153.99
36464	-67	-125	1984	-46	2	-8	-178	-418	-324	7.00	99489.00	153.99
36485	-76	-90	1995	-49	2	-2	-178	-418	-324	7.00	99493.00	153.66
36505	-90	-113	1978	-55	4	3	-177	-419	-324	7.00	99490.00	153.91
36527	-91	-133	1978	-55	2	0	-177	-419	-324	7.00	99498.00	153.23
36547	-90	-137	2004	-48	-1	6	-177	-419	-324	7.00	99491.00	153.83
36568	-84	-123	1986	-44	-1	7	-177	-416	-341	7.00	99496.00	153.40
36588	-87	-105	1965	-48	-4	-5	-177	-416	-341	7.00	99497.00	153.32
36610	-80	-114	1991	-54	-2	10	-177	-416	-341	7.00	99497.00	153.32
36630	-75	-129	1985	-51	-4	0	-176	-419	-327	7.00	99494.00	153.57
36651	-95	-143	1988	-49	-2	-5	-176	-419	-327	7.00	99493.00	153.66
36672	-84	-119	1988	-43	-1	-3	-176	-419	-327	7.00	99491.00	153.83
36692	-90	-105	1986	-47	-1	-4	-177	-418	-325	7.00	99491.00	153.83
36713	-84	-109	2004	-49	-1	-14	-177	-418	-325	7.00	99490.00	153.91
36733	-92	-123	1970	-54	1	-2	-177	-418	-325	7.00	99496.00	153.40
36755	-95	-137	1994	-50	1	6	-177	-419	-322	7.00	99493.00	153.66
36775	-102	-138	2006	-44	1	2	-177	-419	-322	7.00	99491.00	153.83
36796	-64	-101	1982	-47	-1	2	-177	-419	-322	7.00	99493.00	153.66
36816	-79	-95	1997	-54	-1	-8	-177	-419	-322	7.00	99494.00	153.57
36838	-85	-126	1979	-59	2	-14	-177	-419	-324	7.00	99493.00	153.66
36858	-90	-150	1998	-53	1	-9	-177	-419	-324	7.00	99482.00	154.59
36879	-105	-155	1991	-45	2	1	-177	-419	-324	7.00	99491.00	153.83
36900	-98	-121	1986	-38	-3	1	-176	-420	-325	7.00	99495.00	153.49
36921	-88	-87	1969	-43	-6	7	-176	-420	-325	7.00	99491.00	153.83
36941	-74	-105	1987	-51	-2	2	-176	-420	-325	7.00	99491.00	153.83
36962	-91	-130	1985	-48	2	-3	-176	-418	-328	7.00	99493.00	153.66
36983	-96	-156	1985	-44	1	-4	-176	-418	-328	7.00	99489.00	153.99
37004	-88	-114	1986	-42	-1	2	-176	-418	-328	7.00	99493.00	153.66
37024	-82	-72	1992	-47	-5	-5	-177	-419	-326	7.00	99493.00	153.66
37045	-63	-86	1975	-58	-4	-4	-177	-419	-326	7.00	99495.00	153.49
37066	-81	-125	1999	-63	2	4	-177	-419	-326	7.00	99489.00	153.99
37087	-87	-160	1965	-53	4	-2	-177	-419	-319	7.00	99493.00	153.66
37107	-90	-126	1979	-48	4	-6	-177	-419	-319	7.00	99502.00	152.90
37128	-98	-88	1974	-48	2	-4	-177	-419	-319	7.00	99490.00	153.91
37149	-93	-92	1988	-58	-1	-10	-177	-419	-319	7.00	99496.00	153.40
37170	-82	-150	1999	-56	2	-2	-177	-418	-323	7.00	99494.00	153.57
37190	-108	-175	1993	-43	0	15	-177	-418	-323	7.00	99500.00	153.06
37211	-105	-134	1985	-33	-2	12	-177	-418	-323	7.00	99486.00	154.25
37232	-103	-83	1992	-29	5	87	-177	-419	-323	7.00	99488.00	154.08
37253	-112	-63	1981	-44	10	283	-177	-419	-323	7.00	99489.00	153.99
37273	-129	-121	1986	-49	-7	194	-177	-419	-323	7.00	99491.00	153.83
37295	-58	-118	1975	-43	-22	-68	-179	-417	-327	7.00	99489.00	153.99
37315	-26	-109	1970	-48	-3	44	-179	-417	-327	7.00	99495.00	153.49
37336	-71	-93	1974	-49	5	-98	-179	-417	-327	7.00	99495.00	153.49
37357	-114	-84	1990	-58	9	36	-178	-418	-326	7.00	99495.00	153.49
37378	-159	-109	1983	-62	-8	-3	-178	-418	-326	7.00	99498.00	153.23
37398	-82	-113	1973	-63	-17	35	-178	-418	-326	7.00	99495.00	153.49
37420	-40	-125	1977	-61	-9	2	-179	-416	-323	7.00	99492.00	153.74
37440	-7	-123	1996	-57	11	-18	-179	-416	-323	7.00	99491.00	153.83
37460	-80	-129	1990	-57	25	-26	-179	-416	-323	7.00	99495.00	153.49
37482	-160	-154	1985	-49	14	-35	-179	-416	-325	7.00	99491.00	153.83
37502	-165	-145	1993	-43	-6	8	-179	-416	-325	7.00	99501.00	152.98
37523	-103	-127	1980	-39	-16	42	-179	-416	-325	7.00	99493.00	153.66
37544	-19	-90	1983	-39	-5	5	-179	-416	-325	7.00	99489.00	153.99
37565	-28	-113	1983	-44	13	-20	-179	-417	-324	7.00	99497.00	153.32
37585	-116	-123	1985	-42	17	-45	-179	-417	-324	7.00	99496.00	153.40
37607	-170	-116	1988	-38	2	-33	-179	-417	-324	7.00	99491.00	153.83
37627	-143	-100	1995	-37	-13	10	-179	-418	-323	7.00	99498.00	153.23
37648	-81	-72	1992	-53	-14	20	-179	-418	-323	7.00	99497.00	153.32
37669	-27	-94	1993	-61	-2	6	-179	-418	-323	7.00	99495.00	153.49
37690	-57	-135	1995	-58	14	1	-179	-418	-326	7.10	99499.00	153.15
37710	-119	-136	1995	-54	12	-20	-179	-418	-326	7.00	99495.00	153.49
37732	-134	-96	1963	-54	-1	9	-179	-418	-326	7.00	99496.00	153.40
37752	-114	-90	1986	-60	-14	18	-177	-418	-326	7.00	99499.00	153.15
37773	-66	-119	1998	-67	-11	21	-177	-418	-326	7.00	99497.00	153.32
37794	-28	-168	1979	-59	0	2	-177	-418	-326	7.00	99498.00	153.23
37815	-77	-159	1986	-40	7	-9	-178	-416	-323	7.00	99495.00	153.49
37835	-118	-103	1990	-35	3	-42	-178	-416	-323	7.00	99486.00	154.25
37856	-128	-68	1974	-43	-6	11	-178	-416	-323	7.00	99493.00	153.66
37877	-90	-94	1994	-55	-7	29	-179	-416	-323	7.00	99494.00	153.57
37898	-52	-149	2003	-50	-7	15	-179	-416	-321	7.00	99492.00	153.74
37918	-56	-151	2001	-38	3	-4	-179	-416	-321	7.00	99493.00	153.66
37940	-68	-91	1985	-40	9	-38	-179	-416	-321	7.00	99495.00	153.49
37960	-110	-73	1986	-49	13	-4	-180	-418	-324	7.00	99488.00	154.08
37981	-147	-100	2004	-62	3	13	-180	-418	-324	7.00	99497.00	153.32
38002	-123	-140	1998	-60	-10	33	-180	-418	-324	7.00	99495.00	153.49
38023	-68	-134	1975	-51	-10	12	-178	-417	-329	7.10	99500.00	153.06
38043	-22	-94	1982	-50	1	-19	-178	-417	-329	7.00	99484.00	154.42
38065	-69	-96	2007	-56	13	-12	-178	-417	-329	7.00	99490.00	153.91
38085	-149	-138	2006	-57	8	-7	-178	-416	-327	7.00	99488.00	154.08
38106	-166	-136	1986	-48	-10	34	-178	-416	-327	7.00	99495.00	153.49
38127	-66	-107	1983	-46	-25	17	-178	-416	-327	7.00	99496.00	153.40
38148	-4	-86	1977	-51	-8	1	-179	-417	-326	7.00	99499.00	153.15
38168	-39	-130	1999	-61	14	-19	-179	-417	-326	7.00	99495.00	153.49
38189	-118	-176	2007	-51	15	-19	-179	-417	-326	7.00	99488.00	154.08
38210	-157	-150	2011	-34	-5	-19	-179	-415	-320	7.00	99499.00	153.15
38231	-129	-73	1991	-39	-16	26	-179	-415	-320	7.00	99491.00	153.83
38252	-34	-42	1974	-59	-15	7	-179	-415	-320	7.00	99486.00	154.25
38273	-22	-118	1996	-69	8	1	-179	-415	-320	7.00	99497.00	153.32
38293	-92	-196	2003	-51	22	-11	-180	-417	-324	7.00	99491.00	153.83
38313	-147	-147	1987	-33	9	-59	-180	-417	-324	7.00	99493.00	153.66
38335	-148	-67	1980	-40	-1	22	-180	-417	-324	7.00	99493.00	153.66
38355	-85	-82	1989	-57	-8	20	-179	-418	-322	7.00	99493.00	153.66
38376	-58	-134	1998	-61	-5	27	-179	-418	-322	7.00	99481.00	154.67
38397	-67	-174	1983	-47	2	-15	-179	-418	-322	7.00	99491.00	153.83
38418	-82	-144	1973	-36	9	-38	-178	-417	-327	7.00	99495.00	153.49
38438	-128	-90	1981	-35	5	6	-178	-417	-327	7.00	99491.00	153.83
38460	-146	-57	1987	-46	-10	-25	-178	-417	-327	7.00	99496.00	153.40
38480	-95	-77	1984	-61	-14	31	-179	-416	-327	7.00	99497.00	153.32
38501	-53	-146	1981	-62	-7	18	-179	-416	-327	7.00	99491.00	153.83
38522	-39	-158	1988	-43	1	-25	-179	-416	-327	7.00	99479.00	154.84
38543	-91	-115	1983	-40	9	-18	-180	-417	-318	7.00	99500.00	153.06
38563	-135	-87	1988	-47	5	6	-180	-417	-318	7.00	99497.00	153.32
38584	-120	-69	1986	-60	-10	33	-180	-417	-318	7.10	99498.00	153.23
38605	-70	-113	1989	-65	-7	95	-180	-416	-324	7.00	99491.00	153.83
38626	-39	-158	1993	-55	5	120	-180	-416	-324	7.00	99494.00	153.57
38646	-86	-148	1991	-43	27	287	-180	-416	-324	7.00	99493.00	153.66
38668	-126	-96	1978	-36	18	354	-180	-416	-324	7.10	99502.00	152.90
38688	-122	-73	1981	-45	-19	18	-181	-416	-321	7.00	99495.00	153.49
38709	-60	-60	1975	-61	-16	38	-181	-416	-321	7.10	99498.00	153.23
38730	8	-114	1984	-69	-1	2	-181	-416	-321	7.00	99491.00	153.83
38751	-119	-197	1997	-55	10	-67	-182	-415	-323	7.00	99492.00	153.74
38771	-103	-127	1989	-44	12	32	-182	-415	-323	7.00	99493.00	153.66
38793	-115	-56	1993	-50	1	14	-182	-415	-323	7.00	99491.00	153.83
38813	-113	-75	1988	-62	-8	-20	-181	-414	-327	7.00	99493.00	153.66
38834	-91	-148	1984	-67	-8	15	-181	-414	-327	7.00	99490.00	153.91
38855	-43	-166	1983	-52	5	1	-181	-414	-327	7.00	99493.00	153.66
38876	-36	-168	1984	-40	-1	11	-181	-413	-325	7.00	99497.00	153.32
38896	-84	-108	1983	-35	11	-38	-181	-413	-325	7.00	99498.00	153.23
38918	-114	-50	1974	-48	4	-23	-181	-413	-325	7.10	99498.00	153.23
38938	-110	-85	1990	-59	-1	20	-181	-414	-326	7.10	99501.00	152.98
38959	-77	-163	1989	-51	-5	-1	-181	-414	-326	7.00	99492.00	153.74
38980	-65	-148	2015	-42	4	25	-181	-414	-326	7.00	99491.00	153.83
39001	-87	-88	1993	-30	4	-46	-182	-415	-326	7.00	99494.00	153.57
39021	-94	-56	1982	-48	7	8	-182	-415	-321	7.00	99493.00	153.66
39042	-122	-81	1984	-63	2	-6	-182	-415	-321	7.00	99496.00	153.40
39063	-120	-136	1970	-67	-4	35	-182	-415	-321	7.00	99492.00	153.74
39084	-79	-158	1983	-51	-8	11	-182	-415	-325	7.00	99494.00	153.57
39104	-72	-148	1997	-40	-4	4	-182	-415	-325	7.10	99499.00	153.15
39124	-68	-63	1971	-45	3	-12	-182	-415	-325	7.10	99509.00	152.31
39146	-94	-62	1975	-58	6	-12	-182	-413	-324	7.10	99501.00	152.98
39166	-125	-138	1986	-63	-1	7	-182	-413	-324	7.10	99497.00	153.32
39187	-109	-176	1988	-48	-13	12	-182	-413	-324	7.10	99495.00	153.49
39208	-96	-133	1983	-37	-13	10	-181	-413	-326	7.10	99496.00	153.40
39229	-19	-76	1962	-42	2	-11	-181	-413	-326	7.00	99491.00	153.83
39249	-67	-86	1969	-51	8	-7	-181	-413	-326	7.10	99494.00	153.57
39271	-123	-117	1980	-56	4	-16	-182	-413	-325	7.00	99493.00	153.66
39291	-136	-144	1987	-51	-2	-9	-182	-413	-325	7.10	99499.00	153.15
39312	-108	-127	1980	-40	-8	18	-182	-413	-325	7.00	99486.00	154.25
39333	-54	-92	1976	-43	-3	-3	-183	-413	-321	7.10	99506.00	152.56
39354	-74	-86	1975	-51	9	-13	-183	-413	-321	7.10	99494.00	153.57
39374	-90	-117	1975	-55	14	-29	-183	-413	-321	7.00	99488.00	154.08
39395	-135	-153	1985	-50	5	-16	-183	-413	-321	7.10	99498.00	153.23
39416	-122	-130	1970	-47	-7	15	-182	-413	-322	7.10	99497.00	153.32
39437	-91	-100	1980	-41	-9	2	-182	-413	-322	7.10	99498.00	153.23
39457	-59	-87	1979	-51	-3	0	-182	-413	-322	7.10	99497.00	153.32
39479	-85	-112	1989	-56	6	-16	-183	-414	-323	7.10	99500.00	153.06
39499	-113	-134	2000	-53	9	-5	-183	-414	-323	7.10	99495.00	153.49
39520	-142	-131	1980	-41	-7	1	-183	-414	-323	7.00	99493.00	153.66
39540	-106	-98	1968	-43	-12	9	-180	-413	-326	7.10	99496.00	153.40
39562	-62	-75	1989	-52	-8	16	-180	-413	-326	7.10	99497.00	153.32
39582	-57	-108	1989	-63	0	4	-180	-413	-326	7.10	99504.00	152.73
39603	-85	-147	1987	-55	5	-19	-181	-414	-327	7.00	99487.00	154.16
39624	-125	-155	1978	-46	3	-8	-181	-414	-327	7.10	99494.00	153.57
39645	-110	-93	1979	-39	-3	5	-181	-414	-327	7.10	99499.00	153.15
39665	-89	-60	1974	-53	-5	26	-182	-413	-325	7.10	99501.00	152.98
39686	-80	-115	1999	-62	0	9	-182	-413	-325	7.10	99497.00	153.32
39707	-82	-160	2001	-55	8	-13	-182	-413	-325	7.10	99494.00	153.57
39728	-101	-149	1974	-42	7	-11	-182	-414	-321	7.10	99498.00	153.23
39748	-102	-111	1965	-36	3	-19	-182	-414	-321	7.10	99498.00	153.23
39770	-96	-67	1978	-47	-2	-5	-182	-414	-321	7.10	99498.00	153.23
39790	-85	-83	1986	-61	-2	1	-182	-414	-321	7.10	99498.00	153.23
39811	-81	-139	1993	-56	-1	-3	-182	-413	-324	7.10	99493.00	153.66
39831	-105	-151	1971	-43	-1	-2	-182	-413	-324	7.10	99500.00	153.06
39853	-99	-115	1989	-36	5	-9	-182	-413	-324	7.10	99496.00	153.40
39873	-90	-60	1972	-46	3	-7	-181	-414	-325	7.10	99501.00	152.98
39894	-93	-69	1978	-58	1	0	-181	-414	-325	7.10	99500.00	153.06
39914	-91	-142	1988	-63	-2	12	-181	-414	-325	7.10	99497.00	153.32
39936	-92	-166	1998	-48	-3	5	-181	-412	-327	7.10	99497.00	153.32
39956	-86	-123	1998	-38	-3	-8	-181	-412	-327	7.10	99499.00	153.15
39976	-76	-70	1984	-44	3	-11	-181	-412	-327	7.10	99496.00	153.40
39997	-94	-77	1986	-58	5	0	-181	-413	-324	7.10	99501.00	152.98
40018	-120	-134	1978	-61	-4	6	-181	-413	-324	7.10	99494.00	153.57
40039	-102	-165	1985	-50	-9	-1	-181	-413	-324	7.10	99498.00	153.23
40059	-67	-129	1992	-40	-6	-6	-184	-413	-331	7.10	99494.00	153.57
40081	-68	-79	1988	-45	6	-21	-184	-413	-331	7.10	99499.00	153.15
40101	-99	-95	1979	-54	8	-9	-184	-413	-331	7.10	99497.00	153.32
40122	-144	-116	2094	-59	9	-13	-184	-413	-331	7.10	99497.00	153.32
40142	-128	-125	2018	-48	-9	-3	-181	-414	-322	7.10	99496.00	153.40
40164	-71	-117	1986	-43	-8	12	-181	-414	-322	7.10	99497.00	153.32
40184	-51	-88	1966	-49	5	-17	-181	-414	-322	7.10	99499.00	153.15
40205	-54	-97	1991	-53	13	-11	-181	-414	-325	7.10	99503.00	152.81
40226	-131	-123	1978	-49	10	-10	-181	-414	-325	7.10	99497.00	153.32
40247	-125	-133	2003	-45	-3	-3	-181	-414	-325	7.10	99497.00	153.32
40267	-89	-123	1969	-43	-7	13	-181	-413	-326	7.10	99497.00	153.32
40289	-68	-83	1998	-49	-4	2	-181	-413	-326	7.10	99506.00	152.56
40309	-62	-108	1977	-54	3	-8	-181	-413	-326	7.10	99498.00	153.23
40330	-91	-129	1976	-50	4	-17	-181	-414	-326	7.10	99496.00	153.40
40350	-123	-129	2005	-47	-2	-8	-181	-414	-326	7.10	99497.00	153.32
40372	-112	-99	1966	-46	-10	10	-181	-414	-326	7.10	99502.00	152.90
40392	-70	-94	1975	-54	-9	9	-182	-413	-322	7.10	99498.00	153.23
40413	-47	-120	1991	-59	2	2	-182	-413	-322	7.10	99509.00	152.31
40434	-65	-146	1953	-55	5	1	-182	-413	-322	7.10	99506.00	152.56
40455	-128	-138	1981	-46	4	-6	-183	-414	-322	7.10	99491.00	153.83
40475	-111	-114	1988	-45	-1	-3	-183	-414	-321	7.10	99494.00	153.57
40496	-96	-76	1964	-53	-4	3	-183	-414	-321	7.10	99498.00	153.23
40517	-74	-102	1974	-60	1	-9	-183	-414	-321	7.10	99493.00	153.66
40538	-87	-149	1973	-55	5	2	-180	-415	-321	7.10	99494.00	153.57
40558	-97	-156	1986	-41	3	-22	-180	-415	-321	7.10	99506.00	152.56
40579	-53	-80	1948	-36	-4	6	-180	-415	-321	7.10	99507.00	152.47
40600	-109	-84	2016	-43	2	-6	-181	-412	-325	7.10	99492.00	153.74
40621	-80	-89	1985	-59	-2	26	-181	-412	-325	7.10	99507.00	152.47
40641	-82	-148	1991	-50	7	-21	-181	-412	-325	7.10	99493.00	153.66
40663	-104	-141	1999	-45	5	-8	-181	-414	-325	7.10	99497.00	153.32
40683	-83	-105	1979	-40	0	-54	-181	-414	-325	7.10	99502.00	152.90
40704	-107	-75	1963	-48	6	-9	-181	-414	-325	7.10	99497.00	153.32
40724	-108	-79	1984	-57	2	-29	-181	-412	-325	7.10	99491.00	153.83
40745	-91	-123	1991	-58	-1	15	-181	-412	-325	7.10	99496.00	153.40
40766	-76	-147	2018	-54	2	-1	-181	-412	-325	7.10	99506.00	152.56
40786	-85	-128	1989	-48	3	-13	-181	-414	-323	7.10	99493.00	153.66
40808	-114	-98	1999	-49	5	-23	-181	-414	-323	7.10	99500.00	153.06
40828	-91	-84	1982	-55	-1	-37	-181	-414	-323	7.10	99498.00	153.23
40849	-59	-101	2016	-63	-1	-203	-181	-414	-323	7.10	99494.00	153.57
40870	-92	-150	2005	-60	-7	-263	-182	-412	-329	7.10	99502.00	152.90
40891	-94	-144	1971	-48	15	32	-182	-412	-329	7.10	99495.00	153.49
40911	-136	-110	1993	-39	8	-37	-182	-412	-329	7.10	99496.00	153.40
40933	-104	-81	1964	-46	-4	20	-180	-415	-324	7.10	99495.00	153.49
40953	-92	-91	1971	-56	-6	-1	-180	-415	-324	7.10	99496.00	153.40
40974	-65	-137	1998	-51	-3	-12	-180	-415	-324	7.10	99497.00	153.32
40994	-80	-137	1960	-42	8	-16	-180	-414	-326	7.10	99493.00	153.66
41016	-67	-94	1965	-42	9	-25	-180	-414	-326	7.10	99497.00	153.32
41036	-117	-67	1999	-49	4	-7	-180	-414	-326	7.10	99508.00	152.39
41057	-112	-90	1984	-61	0	16	-180	-416	-327	7.10	99504.00	152.73
41078	-100	-133	1985	-58	-7	5	-180	-416	-327	7.10	99504.00	152.73
41099	-66	-150	1987	-51	-2	2	-180	-416	-327	7.10	99494.00	153.57
41119	-80	-118	1986	-46	7	-3	-179	-414	-325	7.10	99496.00	153.40
41140	-106	-86	1992	-49	4	-11	-179	-414	-325	7.10	99504.00	152.73
41161	-124	-75	1985	-58	-5	-2	-179	-414	-325	7.10	99506.00	152.56
41182	-103	-128	1981	-59	-9	8	-181	-414	-324	7.10	99499.00	153.15
