HMC5883L connection successful
MPU6050 connection successful
BMP085 connection successful
t	ax	ay	az	gx	gy	gz	mx	my	mz	temp	press	alt
65660	-105	225	2003	-17	-127	368	134	-168	-269	12.40	99541.00	149.60
65681	50	-83	1998	9	-181	172	134	-168	-269	12.40	99533.00	150.28
65702	709	67	1990	72	-95	-100	134	-168	-269	12.40	99539.00	149.77
65723	364	274	1984	85	27	-316	132	-171	-270	12.40	99530.00	150.53
65743	-53	267	1953	61	8	-336	132	-171	-270	12.40	99537.00	149.94
65765	-100	269	1942	33	-79	-183	132	-171	-270	12.40	99534.00	150.19
65785	425	330	1966	0	-97	-140	132	-171	-270	12.40	99543.00	149.43
65807	572	282	1961	-25	23	-66	129	-173	-273	12.40	99533.00	150.28
65827	271	232	1974	-47	83	37	129	-173	-273	12.40	99535.00	150.11
65849	30	275	1955	-71	58	58	129	-173	-273	12.40	99528.00	150.70
65869	11	268	1946	-89	8	12	131	-172	-275	12.40	99537.00	149.94
65890	183	202	1969	-103	-14	-3	131	-172	-275	12.40	99533.00	150.28
65911	322	195	1966	-102	11	-28	131	-172	-275	12.40	99538.00	149.85
65932	290	205	1950	-108	43	73	132	-171	-277	12.40	99543.00	149.43
65953	160	148	1973	-101	60	138	132	-171	-277	12.40	99530.00	150.53
65974	35	102	1956	-80	38	33	132	-171	-277	12.40	99540.00	149.68
65995	41	113	1961	-54	-6	-7	134	-171	-275	12.40	99531.00	150.45
66016	124	153	1974	-35	-31	-18	134	-171	-275	12.40	99544.00	149.35
66036	242	170	1969	-23	-27	-92	134	-171	-275	12.40	99533.00	150.28
66058	212	194	1973	-24	-3	-21	132	-171	-273	12.40	99537.00	149.94
66078	200	190	1974	-22	4	-26	132	-171	-273	12.40	99535.00	150.11
66100	122	155	1959	-15	-9	-24	132	-171	-273	12.40	99526.00	150.87
66120	130	204	1957	-9	-27	-28	128	-169	-285	12.40	99537.00	149.94
66141	178	273	1957	-22	-31	-58	128	-169	-285	12.40	99535.00	150.11
66162	228	292	1964	-46	-25	-41	128	-169	-285	12.40	99536.00	150.02
66183	253	257	1963	-65	-1	-13	128	-169	-285	12.40	99532.00	150.36
66204	217	200	1974	-75	12	6	129	-173	-273	12.40	99532.00	150.36
66225	165	180	1972	-66	12	4	129	-173	-273	12.40	99536.00	150.02
66245	143	205	1965	-67	3	-3	129	-173	-273	12.40	99533.00	150.28
66267	165	222	1961	-73	-5	0	128	-170	-282	12.40	99537.00	149.94
66287	205	188	1950	-72	-4	11	128	-170	-282	12.40	99535.00	150.11
66308	218	143	1973	-66	8	3	128	-170	-282	12.40	99538.00	149.85
66329	200	114	1975	-46	21	14	131	-172	-276	12.40	99526.00	150.87
66350	174	172	1957	-33	17	13	131	-172	-276	12.40	99540.00	149.68
66370	129	216	1957	-36	9	-4	131	-172	-276	12.40	99538.00	149.85
66392	161	206	1960	-43	0	-6	131	-169	-276	12.40	99545.00	149.26
66412	203	183	1971	-44	2	-4	131	-169	-276	12.40	99540.00	149.68
66433	219	176	1958	-37	9	-5	131	-169	-276	12.40	99541.00	149.60
66454	179	205	1954	-36	9	-1	131	-171	-273	12.40	99537.00	149.94
66475	139	256	1956	-48	8	-1	131	-171	-273	12.40	99535.00	150.11
66495	153	248	1969	-61	-3	-6	131	-171	-273	12.40	99542.00	149.52
66516	175	202	1955	-67	-8	-8	131	-171	-273	12.40	99543.00	149.43
66537	219	165	1957	-64	-4	-7	130	-172	-271	12.40	99536.00	150.02
66557	201	181	1958	-59	3	-2	130	-172	-271	12.40	99536.00	150.02
66579	182	204	1974	-56	2	1	130	-172	-271	12.40	99542.00	149.52
66599	162	191	1966	-64	-1	-5	129	-172	-277	12.40	99540.00	149.68
66620	173	169	1955	-60	-7	-8	129	-172	-277	12.40	99543.00	149.43
66641	206	161	1950	-47	-2	-10	129	-172	-277	12.40	99538.00	149.85
66662	225	176	1956	-37	3	-2	132	-171	-278	12.40	99533.00	150.28
66682	204	213	1973	-38	7	0	132	-171	-278	12.40	99535.00	150.11
66704	164	226	1969	-44	9	0	132	-171	-278	12.40	99545.00	149.26
66724	166	197	1977	-47	3	-4	131	-171	-276	12.40	99543.00	149.43
66745	189	184	1970	-44	3	-2	131	-171	-276	12.40	99533.00	150.28
66766	207	206	1980	-44	7	-8	131	-171	-276	12.40	99531.00	150.45
66787	187	235	1976	-53	12	2	132	-170	-276	12.40	99538.00	149.85
66807	162	220	1962	-64	10	5	132	-170	-276	12.40	99533.00	150.28
66829	159	180	1947	-69	1	-2	132	-170	-276	12.40	99536.00	150.02
66849	169	176	1962	-58	0	-4	131	-170	-272	12.40	99543.00	149.43
66870	183	185	1951	-54	-2	-7	131	-170	-272	12.40	99536.00	150.02
66891	205	194	1975	-55	1	-7	131	-170	-272	12.40	99543.00	149.43
66912	185	209	1962	-56	7	3	131	-170	-272	12.40	99542.00	149.52
66932	167	161	1953	-53	-2	-13	128	-170	-277	12.40	99535.00	150.11
66954	168	172	1984	-42	-4	-7	128	-170	-277	12.40	99530.00	150.53
66974	180	206	1956	-40	-3	-11	128	-170	-277	12.40	99538.00	149.85
66995	213	223	1965	-45	-2	-14	130	-169	-274	12.40	99535.00	150.11
67016	198	221	1978	-52	4	-4	130	-169	-274	12.40	99545.00	149.26
67037	193	188	1979	-53	7	-3	130	-169	-274	12.40	99541.00	149.60
67057	184	200	1987	-52	3	2	132	-170	-276	12.40	99536.00	150.02
67079	186	213	1960	-52	3	1	132	-170	-276	12.40	99538.00	149.85
67099	203	209	1966	-62	2	-3	132	-170	-276	12.40	99538.00	149.85
67120	200	191	1964	-62	7	-2	133	-170	-277	12.40	99536.00	150.02
67141	189	179	1958	-58	7	0	133	-170	-277	12.40	99539.00	149.77
67162	171	183	1971	-53	7	4	133	-170	-277	12.40	99540.00	149.68
67182	162	196	1977	-52	3	1	131	-171	-274	12.40	99541.00	149.60
67204	159	197	1943	-48	-1	-4	131	-171	-274	12.40	99534.00	150.19
67224	181	190	1963	-50	0	-5	131	-171	-274	12.40	99540.00	149.68
67245	192	181	1973	-44	0	-5	132	-169	-274	12.40	99536.00	150.02
67266	195	207	1966	-42	1	-6	132	-169	-271	12.40	99543.00	149.43
67287	167	211	1975	-45	-2	-3	132	-169	-271	12.40	99531.00	150.45
67307	179	209	1962	-53	-5	-7	132	-169	-271	12.40	99534.00	150.19
67329	183	209	1930	-55	-1	-5	131	-170	-272	12.40	99540.00	149.68
67349	193	201	1986	-54	2	-4	131	-170	-272	12.40	99537.00	149.94
67369	186	205	1968	-57	2	2	131	-170	-272	12.40	99537.00	149.94
67391	175	209	1962	-55	4	-2	131	-170	-276	12.40	99539.00	149.77
67411	173	200	1979	-59	5	1	131	-170	-276	12.40	99538.00	149.85
67432	178	187	1958	-54	1	2	131	-170	-276	12.40	99541.00	149.60
67453	189	168	1966	-53	1	-3	134	-169	-276	12.40	99536.00	150.02
67474	180	195	1956	-49	6	0	134	-169	-276	12.40	99537.00	149.94
67494	173	202	1944	-51	5	0	134	-169	-276	12.40	99545.00	149.26
67515	175	196	1959	-50	4	1	132	-171	-278	12.40	99548.00	149.01
67536	185	181	1956	-49	0	-5	132	-171	-278	12.40	99538.00	149.85
67557	174	207	1974	-47	-2	-3	132	-171	-278	12.40	99533.00	150.28
67577	183	204	1969	-51	0	-5	131	-170	-279	12.40	99540.00	149.68
67599	181	217	1960	-54	-1	-1	131	-170	-279	12.40	99545.00	149.26
67619	172	208	1967	-55	1	-3	131	-170	-279	12.40	99539.00	149.77
67640	141	180	1906	-60	6	-17	131	-170	-279	12.40	99535.00	150.11
67661	157	215	1960	-52	2	-7	132	-171	-269	12.40	99540.00	149.68
67682	170	218	1954	-51	1	7	132	-171	-269	12.40	99544.00	149.35
67702	170	218	1958	-58	-3	-2	132	-171	-269	12.40	99540.00	149.68
67724	199	178	1981	-54	5	-4	133	-175	-271	12.40	99538.00	149.85
67744	188	171	1959	-50	7	-3	133	-175	-271	12.40	99543.00	149.43
67765	195	186	1979	-47	3	-5	133	-175	-271	12.40	99535.00	150.11
67786	193	189	1955	-49	4	-1	135	-174	-272	12.40	99544.00	149.35
67807	189	215	1937	-43	5	1	135	-174	-272	12.40	99539.00	149.77
67827	175	193	1951	-52	5	-1	135	-174	-272	12.40	99545.00	149.26
67849	173	184	1972	-51	3	-4	135	-175	-275	12.40	99538.00	149.85
67869	177	201	1962	-50	-4	-8	135	-175	-275	12.40	99533.00	150.28
67890	190	207	1970	-54	-1	-6	135	-175	-275	12.40	99543.00	149.43
67911	193	197	1955	-56	3	-2	136	-176	-273	12.40	99538.00	149.85
67932	180	188	1960	-53	4	3	136	-176	-273	12.40	99540.00	149.68
67952	174	198	1976	-55	0	-1	136	-176	-273	12.40	99542.00	149.52
67974	163	197	1964	-56	6	1	134	-179	-273	12.40	99538.00	149.85
67994	181	189	1959	-53	0	-5	134	-179	-273	12.40	99543.00	149.43
68015	191	190	1958	-54	1	-4	134	-179	-273	12.40	99534.00	150.19
68036	196	183	1971	-50	4	-3	134	-179	-273	12.40	99532.00	150.36
68057	181	192	1947	-50	2	-6	135	-180	-273	12.40	99535.00	150.11
68077	176	206	1975	-49	2	-3	135	-180	-273	12.40	99529.00	150.61
68099	166	194	1972	-56	1	-3	135	-180	-273	12.40	99538.00	149.85
68119	178	198	1973	-53	1	-4	136	-180	-277	12.40	99535.00	150.11
68140	190	194	1973	-50	4	1	136	-180	-277	12.40	99529.00	150.61
68160	174	198	1964	-52	5	1	136	-180	-277	12.40	99535.00	150.11
68182	181	194	1959	-55	4	1	135	-178	-280	12.40	99532.00	150.36
68202	176	193	1981	-57	2	-1	135	-178	-280	12.40	99541.00	149.60
68222	195	179	1957	-54	-1	-5	135	-178	-280	12.40	99533.00	150.28
68244	179	191	1960	-49	0	-6	135	-177	-279	12.40	99530.00	150.53
68264	165	209	1963	-48	2	-1	135	-177	-279	12.40	99540.00	149.68
68285	174	196	1982	-54	2	-2	135	-177	-279	12.40	99542.00	149.52
68306	166	181	1959	-50	3	0	135	-176	-273	12.40	99543.00	149.43
68327	174	183	1962	-47	-4	-5	135	-176	-273	12.40	99541.00	149.60
68347	178	206	1960	-48	-3	-8	135	-176	-273	12.40	99532.00	150.36
68369	191	202	1953	-48	0	-8	135	-176	-273	12.40	99539.00	149.77
68389	191	197	1971	-52	3	-3	134	-176	-274	12.40	99539.00	149.77
68410	181	202	1974	-53	5	-3	134	-176	-274	12.40	99528.00	150.70
68431	173	185	1975	-52	2	0	134	-176	-274	12.40	99543.00	149.43
68452	182	195	1967	-53	2	-1	134	-178	-275	12.40	99531.00	150.45
68472	190	205	1962	-53	1	-1	134	-178	-275	12.40	99537.00	149.94
68494	177	203	1958	-54	4	-3	134	-178	-275	12.40	99538.00	149.85
68514	184	182	1975	-55	5	0	135	-177	-279	12.40	99541.00	149.60
68535	176	187	1962	-51	2	1	135	-177	-279	12.40	99533.00	150.28
68556	177	206	1966	-50	4	-5	135	-177	-279	12.40	99544.00	149.35
68577	180	193	1952	-52	1	-4	134	-176	-279	12.40	99539.00	149.77
68597	190	200	1956	-51	-1	-4	134	-176	-279	12.40	99538.00	149.85
68619	185	202	1958	-52	0	-2	134	-176	-279	12.40	99538.00	149.85
68639	182	207	1952	-49	2	-6	136	-176	-275	12.40	99538.00	149.85
68660	177	199	1971	-50	-1	-7	136	-176	-275	12.40	99531.00	150.45
68681	178	211	1978	-54	-1	-3	136	-176	-275	12.40	99533.00	150.28
68702	195	200	1958	-54	-2	-1	134	-177	-274	12.40	99544.00	149.35
68722	186	195	1962	-52	2	-4	134	-177	-274	12.40	99545.00	149.26
68744	187	206	1952	-53	5	1	134	-177	-274	12.40	99538.00	149.85
68764	188	204	1954	-50	4	-1	134	-177	-274	12.40	99542.00	149.52
68785	180	204	1968	-53	2	-3	134	-177	-278	12.40	99535.00	150.11
68806	180	190	1971	-53	4	-2	134	-177	-278	12.40	99540.00	149.68
68827	184	193	1943	-50	4	-3	134	-177	-278	12.40	99544.00	149.35
68847	190	198	1979	-49	4	-3	133	-176	-278	12.40	99531.00	150.45
68868	182	200	1974	-51	4	-3	133	-176	-278	12.40	99538.00	149.85
68889	179	186	1965	-52	3	-4	133	-176	-278	12.40	99539.00	149.77
68910	166	198	1965	-49	-2	-4	136	-175	-280	12.40	99536.00	150.02
68930	193	192	1968	-48	-2	-3	136	-175	-280	12.40	99538.00	149.85
68952	182	198	1969	-54	2	0	136	-175	-280	12.40	99539.00	149.77
68972	172	190	1976	-55	2	-4	133	-177	-278	12.40	99538.00	149.85
68993	184	192	1948	-53	0	-4	133	-177	-278	12.40	99541.00	149.60
69014	179	189	1973	-51	0	-3	133	-177	-278	12.40	99543.00	149.43
69035	182	199	1978	-50	-1	-1	133	-177	-274	12.40	99548.00	149.01
69055	184	204	1954	-53	1	-2	133	-177	-274	12.40	99548.00	149.01
69076	200	208	1964	-51	3	0	133	-177	-274	12.40	99552.00	148.67
69097	178	191	1953	-49	4	-3	133	-177	-274	12.40	99543.00	149.43
69117	176	186	1957	-51	3	-3	133	-173	-283	12.40	99540.00	149.68
69139	179	210	1961	-49	3	-1	133	-173	-283	12.40	99544.00	149.35
69159	188	195	1968	-51	2	-2	133	-173	-283	12.40	99547.00	149.10
69180	189	209	1964	-53	3	-2	134	-178	-275	12.40	99536.00	150.02
69200	170	207	1969	-51	3	1	134	-178	-275	12.40	99541.00	149.60
69222	169	190	1966	-53	4	-6	134	-178	-275	12.40	99540.00	149.68
69242	194	200	1953	-51	1	-1	135	-177	-279	12.40	99541.00	149.60
69263	186	198	1970	-50	0	-2	135	-177	-279	12.40	99540.00	149.68
69284	176	207	1949	-53	3	-4	135	-177	-279	12.40	99543.00	149.43
69305	171	190	1959	-55	2	-2	135	-176	-275	12.40	99546.00	149.18
69325	173	188	1981	-51	1	-1	135	-176	-275	12.40	99539.00	149.77
69347	168	210	1958	-51	1	-4	135	-176	-275	12.40	99543.00	149.43
69367	184	191	1973	-52	3	-2	134	-177	-278	12.40	99541.00	149.60
69388	190	186	1977	-53	3	-2	134	-177	-278	12.40	99546.00	149.18
69409	181	196	1964	-53	6	0	134	-177	-278	12.40	99541.00	149.60
69430	168	189	1963	-47	1	-3	133	-175	-273	12.40	99541.00	149.60
69450	174	195	1965	-52	2	-3	133	-175	-273	12.40	99541.00	149.60
69472	190	204	1965	-52	1	-2	133	-175	-273	12.40	99540.00	149.68
69492	194	205	1948	-51	3	-4	133	-175	-273	12.40	99540.00	149.68
69513	181	182	1964	-53	3	1	133	-176	-274	12.40	99540.00	149.68
69533	198	191	1960	-52	4	2	133	-176	-274	12.40	99538.00	149.85
69555	174	201	1971	-52	4	-6	133	-176	-274	12.40	99543.00	149.43
69575	186	203	1974	-53	0	-5	133	-175	-278	12.40	99540.00	149.68
69596	191	196	1967	-51	0	-2	133	-175	-278	12.40	99540.00	149.68
69617	176	199	1977	-50	3	-5	133	-175	-278	12.40	99544.00	149.35
69638	176	204	1968	-50	3	-5	134	-175	-279	12.40	99551.00	148.76
69658	178	203	1969	-50	2	0	134	-175	-279	12.40	99542.00	149.52
69680	167	196	1976	-52	0	-3	134	-175	-279	12.40	99540.00	149.68
69700	187	200	1962	-53	1	-3	133	-177	-280	12.40	99533.00	150.28
69721	171	206	1962	-51	2	0	133	-177	-280	12.40	99541.00	149.60
69742	181	199	1985	-51	4	-1	133	-177	-280	12.40	99544.00	149.35
69763	180	201	1967	-55	1	-1	135	-176	-276	12.40	99545.00	149.26
69783	179	191	1975	-51	0	-3	135	-176	-276	12.40	99543.00	149.43
69805	189	205	1962	-53	3	-4	135	-176	-276	12.40	99545.00	149.26
69825	194	200	1988	-53	1	-2	135	-176	-276	12.40	99540.00	149.68
69846	179	202	1944	-50	7	-3	133	-176	-276	12.40	99541.00	149.60
69867	183	198	1955	-51	3	-6	133	-176	-276	12.40	99542.00	149.52
69888	164	189	1967	-52	-1	-1	133	-176	-276	12.40	99540.00	149.68
69908	198	202	1979	-46	4	-5	135	-177	-275	12.40	99540.00	149.68
69929	182	206	1968	-50	1	-2	135	-177	-275	12.40	99545.00	149.26
69950	200	199	1969	-52	2	-3	135	-177	-275	12.40	99539.00	149.77
69970	166	210	1966	-52	2	0	134	-178	-278	12.40	99541.00	149.60
69991	177	200	1985	-50	1	-4	134	-178	-278	12.40	99544.00	149.35
70012	167	201	1941	-50	1	-6	134	-178	-278	12.40	99542.00	149.52
70033	193	189	1963	-52	1	-4	135	-176	-278	12.40	99538.00	149.85
70053	189	198	1968	-52	5	-1	135	-176	-278	12.40	99543.00	149.43
70075	185	193	1962	-54	1	-2	135	-176	-278	12.40	99543.00	149.43
70095	168	188	1975	-52	1	0	135	-176	-278	12.40	99544.00	149.35
70116	179	195	1964	-49	2	-2	135	-176	-278	12.40	99542.00	149.52
70137	170	214	1959	-54	2	0	135	-176	-278	12.40	99537.00	149.94
70158	183	195	1957	-50	2	-4	134	-176	-275	12.40	99545.00	149.26
70178	206	197	1868	-48	9	-2	134	-176	-275	12.40	99546.00	149.18
70200	243	223	1864	-51	-5	4	134	-176	-275	12.40	99533.00	150.28
70220	197	206	1929	-42	-3	-25	134	-176	-275	12.40	99540.00	149.68
70241	127	195	1935	-52	-3	-19	135	-175	-276	12.40	99543.00	149.43
70262	206	207	1944	-53	0	6	135	-175	-276	12.40	99544.00	149.35
70283	211	211	1989	-53	5	-4	135	-175	-276	12.40	99539.00	149.77
70303	137	193	1954	-47	3	-5	135	-177	-278	12.40	99544.00	149.35
70325	174	190	1962	-53	-2	13	135	-177	-278	12.40	99540.00	149.68
70345	237	217	1966	-58	-3	-5	135	-177	-278	12.40	99547.00	149.10
70367	171	193	1953	-57	-1	-17	135	-178	-280	12.40	99550.00	148.84
70387	184	159	1948	-55	7	18	135	-178	-280	12.40	99539.00	149.77
70408	206	200	1955	-55	9	5	135	-178	-280	12.40	99539.00	149.77
70429	163	219	1968	-52	1	-14	135	-177	-279	12.40	99542.00	149.52
70450	141	186	1967	-52	-1	-4	135	-177	-279	12.40	99547.00	149.10
70470	224	171	1965	-53	-4	-1	135	-177	-279	12.40	99543.00	149.43
70492	199	204	1983	-48	5	-14	134	-178	-275	12.40	99547.00	149.10
70512	155	199	1966	-50	6	1	134	-178	-275	12.40	99543.00	149.43
70533	194	185	1962	-53	7	9	134	-178	-275	12.40	99544.00	149.35
70554	198	190	1958	-56	2	-10	134	-178	-275	12.40	99536.00	150.02
70575	153	207	1963	-51	0	-10	135	-178	-277	12.40	99543.00	149.43
70595	180	191	1958	-50	3	6	135	-178	-277	12.40	99537.00	149.94
70617	204	206	1975	-56	7	-5	135	-178	-277	12.40	99538.00	149.85
70637	143	215	1958	-56	4	-6	135	-178	-276	12.40	99545.00	149.26
70658	-39	184	1986	-37	7	-730	135	-178	-276	12.40	99545.00	149.26
70679	137	161	1974	-36	-35	-364	135	-178	-276	12.40	99546.00	149.18
70700	137	156	1962	-28	-78	-193	132	-175	-279	12.40	99543.00	149.43
70721	364	233	1971	-37	-50	-101	132	-175	-279	12.40	99545.00	149.26
70742	298	246	1958	-50	-17	-48	132	-175	-279	12.40	99540.00	149.68
70763	164	162	1962	-53	3	-43	132	-171	-279	12.40	99547.00	149.10
70784	144	214	1959	-41	-9	-67	132	-171	-279	12.40	99547.00	149.10
70804	61	219	1962	-41	-34	-206	132	-171	-279	12.40	99545.00	149.26
70825	214	218	1963	-46	-25	-420	129	-170	-282	12.40	99547.00	149.10
70846	217	195	1976	-40	-21	-477	129	-170	-282	12.40	99539.00	149.77
70867	216	236	1903	-28	-24	-435	129	-170	-282	12.40	99545.00	149.26
70888	215	260	1967	-46	-17	-402	125	-165	-276	12.40	99540.00	149.68
70909	221	267	1973	-68	-5	-447	125	-165	-276	12.40	99543.00	149.43
70930	169	201	1995	-78	-4	-340	125	-165	-276	12.40	99536.00	150.02
70951	187	176	1964	-67	-8	-240	125	-165	-276	12.40	99550.00	148.84
70972	200	194	1958	-63	-13	-166	122	-162	-276	12.40	99538.00	149.85
70993	215	238	1966	-66	-1	-193	122	-162	-276	12.40	99542.00	149.52
71014	201	254	1969	-80	6	-151	122	-162	-276	12.40	99547.00	149.10
71034	176	180	1940	-70	5	-42	120	-160	-275	12.40	99532.00	150.36
71056	212	132	1948	-58	1	-10	120	-160	-275	12.40	99547.00	149.10
71076	205	192	1971	-47	7	-23	120	-160	-275	12.40	99540.00	149.68
71098	170	213	1962	-44	16	-78	121	-156	-278	12.40	99539.00	149.77
71118	152	204	1963	-45	11	-68	121	-156	-278	12.40	99537.00	149.94
71139	140	182	1958	-41	-2	-7	121	-156	-278	12.40	99543.00	149.43
71160	210	216	1964	-32	-3	-1	120	-156	-280	12.40	99536.00	150.02
71181	207	231	1961	-40	5	-6	120	-156	-280	12.40	99545.00	149.26
71201	144	227	1970	-41	6	-2	120	-156	-280	12.40	99538.00	149.85
71223	123	209	1965	-41	-9	-18	120	-158	-280	12.40	99535.00	150.11
71243	158	250	1961	-47	-23	-24	120	-158	-280	12.40	99536.00	150.02
71265	206	230	1968	-55	-22	-32	120	-158	-280	12.40	99538.00	149.85
71285	216	213	1969	-54	-12	-28	118	-157	-274	12.40	99540.00	149.68
71306	189	210	1984	-59	-1	-10	118	-157	-274	12.40	99537.00	149.94
71327	176	228	1978	-60	-4	11	118	-157	-274	12.40	99543.00	149.43
71348	192	199	1972	-55	-3	23	118	-157	-274	12.40	99545.00	149.26
71369	198	192	1936	-49	1	-7	118	-156	-277	12.30	99534.00	150.19
71390	201	195	1962	-49	10	-7	118	-156	-277	12.40	99536.00	150.02
71410	204	229	1962	-44	15	-2	118	-156	-277	12.40	99542.00	149.52
71432	168	225	1956	-50	17	-6	119	-159	-276	12.40	99543.00	149.43
71452	157	184	1978	-48	12	-7	119	-159	-276	12.40	99543.00	149.43
71473	181	176	1961	-41	6	5	119	-159	-276	12.40	99539.00	149.77
71494	184	242	1973	-39	8	13	118	-159	-278	12.40	99540.00	149.68
71515	184	271	1958	-51	10	8	118	-159	-278	12.40	99543.00	149.43
71536	160	238	1963	-63	8	-1	118	-159	-278	12.40	99545.00	149.26
71557	133	164	1941	-55	-6	-8	121	-157	-280	12.40	99543.00	149.43
71577	168	194	1952	-47	-13	-23	121	-157	-280	12.30	99536.00	150.02
71599	186	241	1948	-49	-16	-5	121	-157	-280	12.30	99542.00	149.52
71619	224	232	1963	-60	-6	5	119	-158	-278	12.40	99547.00	149.10
71640	201	175	1976	-56	1	5	119	-158	-278	12.30	99544.00	149.35
71661	149	164	1959	-39	-3	-12	119	-158	-278	12.40	99543.00	149.43
71682	155	239	1906	-40	-14	-7	118	-157	-274	12.40	99547.00	149.10
71702	213	255	1979	-51	-8	-5	118	-157	-274	12.40	99546.00	149.18
71724	216	208	1941	-55	6	-21	118	-157	-274	12.30	99543.00	149.43
71744	176	163	1965	-47	14	-25	118	-157	-274	12.40	99547.00	149.10
71766	129	208	1972	-38	11	-30	118	-157	-275	12.30	99540.00	149.68
71786	150	252	1971	-49	-6	-14	118	-157	-275	12.30	99540.00	149.68
71806	221	233	1936	-54	-8	-3	118	-157	-275	12.40	99547.00	149.10
71828	235	182	1972	-58	4	9	118	-159	-275	12.30	99538.00	149.85
71848	202	209	1949	-53	15	14	118	-159	-275	12.30	99545.00	149.26
71870	131	227	1991	-54	8	22	118	-159	-275	12.30	99542.00	149.52
71890	137	210	1946	-56	-7	-12	118	-158	-280	12.30	99544.00	149.35
71911	186	179	1960	-45	-9	-15	118	-158	-280	12.30	99542.00	149.52
71932	226	210	1954	-42	-1	-12	118	-158	-280	12.30	99540.00	149.68
71953	200	275	1954	-55	7	5	120	-158	-281	12.30	99542.00	149.52
71973	171	221	1961	-58	8	2	120	-158	-281	12.30	99538.00	149.85
71995	169	187	1953	-54	0	-4	120	-158	-281	12.30	99540.00	149.68
72015	156	211	1965	-49	-1	2	121	-158	-278	12.30	99543.00	149.43
72036	203	267	1941	-49	0	-3	121	-158	-278	12.30	99540.00	149.68
72057	168	225	1946	-62	7	-45	121	-158	-278	12.30	99544.00	149.35
72078	180	190	1941	-54	8	-24	118	-157	-276	12.30	99547.00	149.10
72098	158	207	1949	-48	-4	1	118	-157	-276	12.30	99538.00	149.85
72120	212	221	1968	-45	-6	16	118	-157	-276	12.30	99536.00	150.02
72140	219	239	1956	-48	-1	0	118	-157	-276	12.30	99548.00	149.01
72161	185	235	1978	-54	2	-5	119	-158	-276	12.30	99539.00	149.77
72182	158	189	1952	-50	-2	-10	119	-158	-276	12.30	99549.00	148.93
72203	170	192	1956	-45	-7	-9	119	-158	-276	12.30	99545.00	149.26
72224	188	241	1970	-43	-4	4	119	-159	-275	12.30	99542.00	149.52
72245	215	256	1989	-51	4	1	119	-159	-275	12.30	99541.00	149.60
72265	193	206	1979	-58	12	-4	119	-159	-275	12.30	99535.00	150.11
72287	147	183	1967	-52	9	-3	120	-158	-281	12.30	99539.00	149.77
72307	152	199	1958	-47	4	-6	120	-158	-281	12.30	99538.00	149.85
72328	195	229	1984	-51	-3	-6	120	-158	-281	12.30	99538.00	149.85
72348	225	225	1953	-54	6	1	118	-158	-280	12.30	99538.00	149.85
72370	184	209	1947	-52	15	-2	118	-158	-280	12.30	99547.00	149.10
72390	150	213	1960	-52	9	3	118	-158	-280	12.30	99541.00	149.60
72412	143	209	1952	-49	-1	7	118	-157	-277	12.30	99540.00	149.68
72432	180	200	1956	-49	-2	-11	118	-157	-277	12.30	99536.00	150.02
72453	209	217	1974	-50	-1	-20	118	-157	-277	12.30	99549.00	148.93
72474	189	235	1947	-52	1	-3	118	-158	-277	12.30	99538.00	149.85
72495	178	222	1965	-58	2	-2	118	-158	-276	12.30	99544.00	149.35
72515	166	198	1984	-56	1	-4	118	-158	-276	12.30	99549.00	148.93
72537	107	187	2000	-54	-1	-4	118	-158	-276	12.30	99546.00	149.18
72557	189	210	1962	-47	-6	-19	118	-158	-276	12.30	99536.00	150.02
72578	203	226	1973	-52	0	1	118	-158	-276	12.30	99537.00	149.94
72599	188	246	1962	-53	4	6	118	-158	-276	12.30	99546.00	149.18
72620	182	199	1962	-54	10	9	119	-159	-278	12.30	99541.00	149.60
72640	180	224	1953	-48	3	6	119	-159	-278	12.30	99540.00	149.68
72662	202	238	1970	-46	4	18	119	-159	-278	12.30	99538.00	149.85
72682	215	243	1974	-55	13	25	118	-159	-281	12.30	99536.00	150.02
72702	188	247	1960	-64	23	28	118	-159	-281	12.30	99540.00	149.68
72724	177	210	1954	-65	23	31	118	-159	-281	12.30	99547.00	149.10
72744	163	196	1970	-61	20	20	120	-159	-275	12.30	99537.00	149.94
72766	159	215	1955	-56	18	9	120	-159	-275	12.30	99538.00	149.85
72786	188	214	1985	-60	14	4	120	-159	-275	12.30	99538.00	149.85
72807	187	193	1942	-56	14	23	120	-158	-275	12.30	99543.00	149.43
72828	182	201	1962	-49	15	22	120	-158	-275	12.30	99536.00	150.02
72849	169	232	1957	-52	14	16	120	-158	-275	12.30	99543.00	149.43
72870	132	212	1974	-52	9	9	120	-158	-275	12.30	99544.00	149.35
72891	144	190	1947	-50	-4	11	121	-158	-276	12.30	99537.00	149.94
72911	185	195	1977	-43	-9	17	121	-158	-276	12.30	99538.00	149.85
72933	219	229	1959	-41	1	23	121	-158	-276	12.30	99542.00	149.52
72953	187	239	1974	-49	12	14	122	-158	-279	12.30	99543.00	149.43
72975	138	221	1974	-56	3	13	122	-158	-279	12.30	99534.00	150.19
72995	162	242	2012	-58	-1	16	122	-158	-279	12.30	99533.00	150.28
73016	230	225	1965	-65	-1	41	122	-160	-281	12.30	99531.00	150.45
73037	235	194	1960	-68	13	123	122	-160	-281	12.30	99534.00	150.19
73058	227	199	1956	-65	27	193	122	-160	-281	12.30	99538.00	149.85
73079	180	202	1984	-58	39	41	123	-160	-280	12.30	99535.00	150.11
